Unnamed: 0,class,bruises,gill-spacing,gill-size,gill-color,stalk-root,ring-type,spore-print-color
3944,poisonous,no,close,broad,pink,bulbous,large,chocolate
3945,edible,yes,close,broad,purple,bulbous,pendant,brown
3946,poisonous,no,close,broad,gray,bulbous,large,chocolate
3947,poisonous,no,close,broad,gray,bulbous,large,chocolate
3948,edible,yes,close,broad,pink,bulbous,pendant,brown
3949,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3950,poisonous,no,close,broad,gray,bulbous,large,chocolate
3951,poisonous,no,close,broad,pink,bulbous,large,chocolate
3952,poisonous,no,close,broad,gray,bulbous,large,chocolate
3953,poisonous,no,crowded,narrow,brown,bulbous,pendant,brown
3954,poisonous,no,close,narrow,gray,bulbous,pendant,black
3955,poisonous,no,close,broad,gray,bulbous,large,chocolate
3956,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3957,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3958,edible,yes,close,broad,purple,bulbous,pendant,brown
3959,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
3960,poisonous,no,close,broad,gray,bulbous,large,chocolate
3961,edible,yes,close,broad,white,bulbous,pendant,black
3962,poisonous,no,close,broad,gray,bulbous,large,chocolate
3963,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3964,poisonous,no,close,broad,gray,bulbous,large,chocolate
3965,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3966,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3967,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3968,poisonous,no,close,broad,pink,bulbous,large,chocolate
3969,poisonous,no,close,narrow,gray,bulbous,pendant,black
3970,poisonous,no,close,broad,gray,bulbous,large,chocolate
3971,poisonous,no,close,broad,pink,bulbous,large,chocolate
3972,edible,yes,close,broad,purple,bulbous,pendant,brown
3973,edible,yes,close,broad,white,bulbous,pendant,black
3974,poisonous,no,close,broad,gray,bulbous,large,chocolate
3975,poisonous,no,close,narrow,purple,bulbous,pendant,brown
3976,poisonous,no,close,broad,pink,bulbous,large,chocolate
3977,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3978,poisonous,no,close,narrow,purple,bulbous,pendant,black
3979,edible,yes,close,broad,white,bulbous,pendant,brown
3980,poisonous,no,close,broad,pink,bulbous,large,chocolate
3981,poisonous,no,crowded,narrow,pink,bulbous,pendant,black
3982,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
3983,poisonous,no,close,broad,pink,bulbous,large,chocolate
3984,edible,yes,close,broad,red,bulbous,evanescent,white
3985,poisonous,no,close,broad,gray,bulbous,large,chocolate
3986,poisonous,no,close,broad,pink,bulbous,large,chocolate
3987,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3988,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3989,edible,yes,close,broad,purple,bulbous,pendant,brown
3990,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3991,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3992,poisonous,no,close,broad,pink,bulbous,large,chocolate
3993,poisonous,no,crowded,narrow,purple,bulbous,pendant,brown
3994,poisonous,no,close,narrow,purple,bulbous,pendant,brown
3995,poisonous,no,close,broad,pink,bulbous,large,chocolate
3996,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
3997,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
3998,edible,yes,close,broad,brown,bulbous,pendant,black
3999,poisonous,no,close,broad,pink,bulbous,large,chocolate
4000,edible,yes,close,broad,pink,bulbous,pendant,black
4001,poisonous,no,close,broad,pink,bulbous,large,chocolate
4002,edible,yes,close,broad,brown,bulbous,pendant,black
4003,edible,yes,close,broad,white,bulbous,pendant,black
4004,poisonous,no,close,broad,gray,bulbous,large,chocolate
4005,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4006,edible,yes,close,broad,white,bulbous,pendant,brown
4007,poisonous,no,close,broad,pink,bulbous,large,chocolate
4008,edible,yes,close,broad,white,bulbous,pendant,black
4009,edible,yes,close,broad,white,bulbous,pendant,black
4010,edible,yes,close,broad,white,bulbous,pendant,brown
4011,poisonous,no,close,broad,gray,bulbous,large,chocolate
4012,edible,yes,close,broad,purple,bulbous,pendant,black
4013,poisonous,no,close,broad,pink,bulbous,large,chocolate
4014,poisonous,no,close,broad,pink,bulbous,large,chocolate
4015,poisonous,no,close,broad,pink,bulbous,large,chocolate
4016,poisonous,no,close,broad,gray,bulbous,large,chocolate
4017,poisonous,no,close,broad,pink,bulbous,large,chocolate
4018,edible,yes,close,broad,purple,bulbous,pendant,brown
4019,edible,yes,close,broad,purple,bulbous,pendant,brown
4020,poisonous,no,close,broad,gray,bulbous,large,chocolate
4021,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4022,poisonous,no,close,broad,pink,bulbous,large,chocolate
4023,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4024,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4025,poisonous,no,close,broad,gray,bulbous,large,chocolate
4026,poisonous,no,crowded,narrow,purple,bulbous,pendant,brown
4027,poisonous,no,close,broad,pink,bulbous,large,chocolate
4028,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
4029,poisonous,no,close,broad,pink,bulbous,large,chocolate
4030,poisonous,no,close,broad,pink,bulbous,large,chocolate
4031,poisonous,no,crowded,narrow,purple,bulbous,pendant,black
4032,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4033,edible,yes,close,broad,white,bulbous,pendant,black
4034,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4035,poisonous,no,close,broad,pink,bulbous,large,chocolate
4036,poisonous,no,close,broad,pink,bulbous,large,chocolate
4037,poisonous,no,close,broad,pink,bulbous,large,chocolate
4038,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4039,edible,yes,close,broad,purple,bulbous,pendant,black
4040,poisonous,no,close,broad,pink,bulbous,large,chocolate
4041,edible,yes,close,broad,purple,bulbous,pendant,brown
4042,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4043,poisonous,no,close,broad,pink,bulbous,large,chocolate
4044,poisonous,no,close,broad,gray,bulbous,large,chocolate
4045,poisonous,no,crowded,narrow,purple,bulbous,pendant,black
4046,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4047,edible,yes,close,broad,pink,bulbous,pendant,black
4048,poisonous,no,close,narrow,purple,bulbous,pendant,black
4049,poisonous,no,close,broad,pink,bulbous,large,chocolate
4050,poisonous,no,close,broad,pink,bulbous,large,chocolate
4051,poisonous,no,crowded,narrow,purple,bulbous,pendant,brown
4052,poisonous,no,close,broad,pink,bulbous,large,chocolate
4053,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4054,edible,yes,close,broad,pink,bulbous,pendant,black
4055,poisonous,no,close,broad,gray,bulbous,large,chocolate
4056,poisonous,no,close,broad,gray,bulbous,large,chocolate
4057,poisonous,no,close,narrow,gray,bulbous,pendant,brown
4058,poisonous,no,crowded,narrow,purple,bulbous,pendant,black
4059,edible,yes,close,broad,brown,bulbous,pendant,brown
4060,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4061,edible,yes,close,broad,brown,bulbous,pendant,brown
4062,edible,yes,close,broad,pink,bulbous,pendant,black
4063,poisonous,no,close,broad,pink,bulbous,large,chocolate
4064,poisonous,no,close,broad,pink,bulbous,large,chocolate
4065,poisonous,no,close,broad,gray,bulbous,large,chocolate
4066,poisonous,no,close,broad,gray,bulbous,large,chocolate
4067,poisonous,no,close,broad,gray,bulbous,large,chocolate
4068,edible,yes,close,broad,white,bulbous,pendant,brown
4069,poisonous,no,close,broad,pink,bulbous,large,chocolate
4070,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4071,poisonous,no,close,broad,pink,bulbous,large,chocolate
4072,poisonous,no,close,broad,pink,bulbous,large,chocolate
4073,edible,yes,close,broad,purple,bulbous,pendant,brown
4074,edible,yes,close,broad,pink,bulbous,pendant,brown
4075,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4076,edible,no,close,narrow,chocolate,bulbous,flaring,chocolate
4077,edible,yes,close,broad,purple,bulbous,pendant,brown
4078,poisonous,no,close,broad,pink,bulbous,large,chocolate
4079,poisonous,no,close,broad,gray,bulbous,large,chocolate
4080,poisonous,no,close,broad,gray,bulbous,large,chocolate
4081,poisonous,no,close,broad,pink,bulbous,large,chocolate
4082,poisonous,no,close,broad,gray,bulbous,large,chocolate
4083,poisonous,no,close,broad,gray,bulbous,large,chocolate
4084,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4085,poisonous,no,close,broad,pink,bulbous,large,chocolate
4086,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4087,edible,yes,close,broad,purple,bulbous,pendant,brown
4088,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4089,edible,yes,close,broad,pink,bulbous,pendant,brown
4090,poisonous,no,close,broad,pink,bulbous,large,chocolate
4091,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4092,edible,yes,close,broad,brown,bulbous,pendant,brown
4093,edible,yes,close,broad,white,bulbous,pendant,black
4094,poisonous,no,close,broad,pink,bulbous,large,chocolate
4095,edible,yes,close,broad,white,bulbous,pendant,black
4096,edible,yes,close,broad,pink,bulbous,pendant,brown
4097,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4098,poisonous,no,close,narrow,purple,bulbous,pendant,black
4099,poisonous,no,close,broad,pink,bulbous,large,chocolate
4100,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4101,poisonous,no,close,broad,pink,bulbous,large,chocolate
4102,poisonous,no,close,broad,pink,bulbous,large,chocolate
4103,edible,yes,close,broad,purple,bulbous,pendant,brown
4104,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4105,edible,yes,close,broad,brown,bulbous,pendant,brown
4106,poisonous,yes,close,broad,gray,bulbous,pendant,green
4107,edible,yes,close,broad,white,bulbous,pendant,black
4108,poisonous,no,close,broad,pink,bulbous,large,chocolate
4109,edible,yes,close,broad,white,bulbous,pendant,black
4110,poisonous,no,close,broad,pink,bulbous,large,chocolate
4111,poisonous,no,close,broad,gray,bulbous,large,chocolate
4112,poisonous,no,close,broad,gray,bulbous,large,chocolate
4113,edible,yes,close,broad,purple,bulbous,pendant,brown
4114,poisonous,no,close,broad,pink,bulbous,large,chocolate
4115,poisonous,no,close,broad,gray,bulbous,large,chocolate
4116,poisonous,no,close,broad,gray,bulbous,large,chocolate
4117,poisonous,no,close,broad,gray,bulbous,large,chocolate
4118,poisonous,no,close,broad,pink,bulbous,large,chocolate
4119,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4120,poisonous,no,close,broad,pink,bulbous,large,chocolate
4121,edible,yes,close,broad,purple,bulbous,pendant,black
4122,poisonous,no,close,broad,gray,bulbous,large,chocolate
4123,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4124,edible,yes,close,broad,purple,bulbous,pendant,black
4125,poisonous,no,close,broad,gray,bulbous,large,chocolate
4126,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4127,edible,yes,close,broad,pink,bulbous,pendant,black
4128,poisonous,no,close,broad,pink,bulbous,large,chocolate
4129,edible,yes,close,broad,pink,bulbous,pendant,black
4130,poisonous,no,close,broad,gray,bulbous,large,chocolate
4131,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4132,poisonous,no,close,broad,pink,bulbous,large,chocolate
4133,poisonous,no,close,narrow,gray,bulbous,pendant,black
4134,edible,yes,close,broad,white,bulbous,pendant,black
4135,poisonous,no,close,broad,gray,bulbous,large,chocolate
4136,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4137,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4138,edible,yes,close,broad,white,bulbous,pendant,black
4139,poisonous,no,close,broad,pink,bulbous,large,chocolate
4140,poisonous,no,close,broad,gray,bulbous,large,chocolate
4141,edible,yes,close,broad,white,bulbous,pendant,brown
4142,edible,yes,close,broad,white,bulbous,pendant,black
4143,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
4144,poisonous,no,close,broad,gray,bulbous,large,chocolate
4145,poisonous,no,close,broad,gray,bulbous,large,chocolate
4146,poisonous,no,close,broad,gray,bulbous,large,chocolate
4147,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4148,poisonous,no,close,broad,pink,bulbous,large,chocolate
4149,poisonous,no,close,broad,pink,bulbous,large,chocolate
4150,edible,yes,close,broad,white,bulbous,pendant,brown
4151,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4152,poisonous,no,close,broad,pink,bulbous,large,chocolate
4153,poisonous,no,close,broad,pink,bulbous,large,chocolate
4154,edible,yes,close,broad,pink,bulbous,pendant,brown
4155,edible,yes,close,broad,pink,bulbous,pendant,brown
4156,edible,yes,close,broad,brown,bulbous,pendant,brown
4157,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4158,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4159,edible,yes,close,broad,purple,bulbous,pendant,black
4160,poisonous,no,close,broad,gray,bulbous,large,chocolate
4161,edible,yes,close,broad,purple,bulbous,pendant,brown
4162,poisonous,no,close,broad,pink,bulbous,large,chocolate
4163,poisonous,no,close,broad,pink,bulbous,large,chocolate
4164,poisonous,no,close,broad,pink,bulbous,large,chocolate
4165,edible,no,crowded,narrow,white,bulbous,evanescent,white
4166,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4167,poisonous,no,close,broad,pink,bulbous,large,chocolate
4168,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4169,poisonous,no,close,broad,pink,bulbous,large,chocolate
4170,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
4171,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4172,poisonous,no,close,broad,pink,bulbous,large,chocolate
4173,poisonous,no,close,broad,gray,bulbous,large,chocolate
4174,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4175,poisonous,no,close,broad,gray,bulbous,large,chocolate
4176,edible,yes,close,broad,white,bulbous,pendant,black
4177,poisonous,no,close,broad,pink,bulbous,large,chocolate
4178,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4179,edible,yes,close,broad,purple,bulbous,pendant,black
4180,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4181,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4182,poisonous,no,close,broad,gray,bulbous,large,chocolate
4183,edible,yes,close,broad,white,bulbous,pendant,black
4184,poisonous,no,close,broad,gray,bulbous,large,chocolate
4185,poisonous,no,close,broad,gray,bulbous,large,chocolate
4186,edible,yes,close,broad,pink,bulbous,pendant,brown
4187,edible,yes,close,broad,purple,bulbous,pendant,brown
4188,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4189,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4190,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4191,poisonous,no,close,broad,gray,bulbous,large,chocolate
4192,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4193,poisonous,no,close,broad,pink,bulbous,large,chocolate
4194,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
4195,edible,yes,close,broad,purple,bulbous,pendant,brown
4196,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4197,edible,yes,close,broad,brown,bulbous,pendant,brown
4198,poisonous,no,crowded,narrow,brown,bulbous,pendant,black
4199,poisonous,no,crowded,narrow,brown,bulbous,pendant,brown
4200,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4201,poisonous,no,close,broad,gray,bulbous,large,chocolate
4202,poisonous,no,close,broad,gray,bulbous,large,chocolate
4203,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
4204,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4205,poisonous,no,close,broad,pink,bulbous,large,chocolate
4206,poisonous,no,close,broad,gray,bulbous,large,chocolate
4207,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4208,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4209,poisonous,no,close,broad,gray,bulbous,large,chocolate
4210,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4211,poisonous,no,close,broad,pink,bulbous,large,chocolate
4212,poisonous,no,close,broad,pink,bulbous,large,chocolate
4213,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4214,poisonous,no,close,broad,gray,bulbous,large,chocolate
4215,poisonous,no,close,broad,pink,bulbous,large,chocolate
4216,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
4217,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4218,poisonous,no,close,broad,pink,bulbous,large,chocolate
4219,poisonous,no,close,broad,pink,bulbous,large,chocolate
4220,poisonous,no,close,broad,pink,bulbous,large,chocolate
4221,poisonous,no,close,broad,gray,bulbous,large,chocolate
4222,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4223,poisonous,no,close,broad,pink,bulbous,large,chocolate
4224,edible,yes,close,broad,pink,bulbous,pendant,brown
4225,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4226,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4227,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4228,poisonous,no,close,broad,gray,bulbous,large,chocolate
4229,poisonous,no,close,broad,gray,bulbous,large,chocolate
4230,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4231,poisonous,no,close,broad,pink,bulbous,large,chocolate
4232,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
4233,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4234,poisonous,no,close,broad,pink,bulbous,large,chocolate
4235,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4236,poisonous,no,close,broad,pink,bulbous,large,chocolate
4237,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
